536.081226 16.683333 NaN
535.816893 16.691667 NaN
535.563975 16.700000 NaN
535.322759 16.708333 NaN
535.093530 16.716667 NaN
534.876577 16.725000 NaN
534.672193 16.733333 NaN
534.480669 16.741667 NaN
534.302301 16.750000 NaN
534.134733 16.758333 NaN
533.975622 16.766667 NaN
533.825290 16.775000 NaN
533.684060 16.783333 NaN
533.552259 16.791667 NaN
533.430215 16.800000 NaN
533.318261 16.808333 NaN
533.216730 16.816667 NaN
533.125962 16.825000 NaN
533.046296 16.833333 NaN
532.978075 16.841667 NaN
532.921645 16.850000 NaN
532.877356 16.858333 NaN
532.845559 16.866667 NaN
532.826609 16.875000 NaN
532.820864 16.883333 NaN
532.828685 16.891667 NaN
532.850434 16.900000 NaN
532.886479 16.908333 NaN
532.937188 16.916667 NaN
533.002935 16.925000 NaN
533.084094 16.933333 NaN
533.181043 16.941667 NaN
533.294164 16.950000 NaN
533.423840 16.958333 NaN
533.570459 16.966667 NaN
533.734410 16.975000 NaN
533.916086 16.983333 NaN
534.115884 16.991667 NaN
534.334201 17.000000 NaN
534.569875 17.008333 NaN
534.821661 17.016667 NaN
535.089834 17.025000 NaN
535.374671 17.033333 NaN
535.676451 17.041667 NaN
535.995455 17.050000 NaN
536.331964 17.058333 NaN
536.686264 17.066667 NaN
537.058638 17.075000 NaN
537.449375 17.083333 NaN
537.858764 17.091667 NaN
538.287096 17.100000 NaN
538.734664 17.108333 NaN
539.201763 17.116667 NaN
539.688689 17.125000 NaN
540.195744 17.133333 NaN
540.723226 17.141667 NaN
541.271442 17.150000 NaN
541.840696 17.158333 NaN
542.431296 17.166667 NaN
543.043556 17.175000 NaN
543.677787 17.183333 NaN
544.334306 17.191667 NaN
545.013433 17.200000 NaN
545.715491 17.208333 NaN
546.440804 17.216667 NaN
547.189702 17.225000 NaN
547.962516 17.233333 NaN
548.759583 17.241667 NaN
549.581242 17.250000 NaN
550.428929 17.258333 NaN
551.304113 17.266667 NaN
552.207189 17.275000 NaN
553.138553 17.283333 NaN
554.098603 17.291667 NaN
555.087741 17.300000 NaN
556.106373 17.308333 NaN
557.154908 17.316667 NaN
558.233759 17.325000 NaN
559.343342 17.333333 NaN
560.484078 17.341667 NaN
561.656395 17.350000 NaN
562.860721 17.358333 NaN
564.097494 17.366667 NaN
565.367155 17.375000 NaN
566.670153 17.383333 NaN
568.006941 17.391667 NaN
569.377982 17.400000 NaN
570.783744 17.408333 NaN
572.224704 17.416667 NaN
573.701347 17.425000 NaN
575.214167 17.433333 NaN
576.763668 17.441667 NaN
578.350363 17.450000 NaN
579.974776 17.458333 NaN
581.637443 17.466667 NaN
583.338912 17.475000 NaN
585.079743 17.483333 NaN
586.860510 17.491667 NaN
588.681800 17.500000 NaN
590.542115 17.508333 NaN
592.440180 17.516667 NaN
594.376938 17.525000 NaN
596.353350 17.533333 NaN
598.370393 17.541667 NaN
600.429065 17.550000 NaN
602.530379 17.558333 NaN
604.675372 17.566667 NaN
606.865103 17.575000 NaN
609.100653 17.583333 NaN
611.383129 17.591667 NaN
613.713665 17.600000 NaN
616.093422 17.608333 NaN
618.523592 17.616667 NaN
621.005401 17.625000 NaN
623.540106 17.633333 NaN
626.129003 17.641667 NaN
628.773425 17.650000 NaN
631.474748 17.658333 NaN
634.234389 17.666667 NaN
637.053815 17.675000 NaN
639.934540 17.683333 NaN
642.878129 17.691667 NaN
645.886207 17.700000 NaN
648.960453 17.708333 NaN
652.102612 17.716667 NaN
655.314495 17.725000 NaN
658.597980 17.733333 NaN
661.955024 17.741667 NaN
665.387660 17.750000 NaN
668.890930 17.758333 NaN
672.458910 17.766667 NaN
676.092244 17.775000 NaN
679.791569 17.783333 NaN
683.557517 17.791667 NaN
687.390713 17.800000 NaN
691.291775 17.808333 NaN
695.261312 17.816667 NaN
699.299925 17.825000 NaN
703.408206 17.833333 NaN
707.586737 17.841667 NaN
711.836090 17.850000 NaN
716.156823 17.858333 NaN
720.549484 17.866667 NaN
725.014610 17.875000 NaN
729.552722 17.883333 NaN
